,MV,age,Team,pre_MV,apps,ppm,goals,assists,mins_played,Nationality,Overall,Potential,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Position,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,names,Acceleration,Aggression,Agility,Balance,Ball Control,Composure,Dribbling,FK Accuracy,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Interceptions,Jumping,Long Passing,Long Shots,Marking,Penalties,Positioning,Reactions,Shot Power,Sliding Tackle,Sprint Speed,Stamina,Standing Tackle,Strength,Vision,Volleys,Role
719,58500000.0,26.0,Chelsea FC,45072000.0,46.0,7.39,0.0,0.0,19.0,Belgium,89,90,Left,4,2.0,1.0,Medium/ Medium,Courtois,GK,6'6,212lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,Courtois,46,23.0,61.0,45.0,23.0,52.0,13.0,20.0,86.0,90.0,72.0,86.0,88.0,15.0,68.0,35.0,17.0,11.0,27.0,13.0,80.0,36.0,16.0,52.0,38.0,18.0,70.0,44.0,12.0,keeper
720,21945600.0,27.0,Arsenal FC,26973000.0,39.0,4.79,1.0,0.0,932.234,Belgium,77,77,Left,3,3.0,2.0,High/ Medium,Normal,CB,6'0,176lbs,63+3,63+3,63+3,60+3,60+3,60+3,60+3,60+3,61+3,61+3,61+3,61+3,65+3,65+3,65+3,61+3,69+3,72+3,72+3,72+3,69+3,70+3,76+3,76+3,76+3,70+3,Vermaelen,69,77.0,60.0,57.0,64.0,72.0,55.0,65.0,9.0,10.0,7.0,11.0,15.0,73.0,88.0,78.0,68.0,75.0,62.0,41.0,70.0,78.0,78.0,67.0,56.0,77.0,79.0,51.0,56.0,backward
721,20223000.0,28.0,FC Barcelona,21945600.0,21.0,8.21,0.0,1.0,1366.0,Belgium,77,77,Left,3,3.0,2.0,High/ Medium,Normal,CB,6'0,176lbs,63+3,63+3,63+3,60+3,60+3,60+3,60+3,60+3,61+3,61+3,61+3,61+3,65+3,65+3,65+3,61+3,69+3,72+3,72+3,72+3,69+3,70+3,76+3,76+3,76+3,70+3,Vermaelen,69,77.0,60.0,57.0,64.0,72.0,55.0,65.0,9.0,10.0,7.0,11.0,15.0,73.0,88.0,78.0,68.0,75.0,62.0,41.0,70.0,78.0,78.0,67.0,56.0,77.0,79.0,51.0,56.0,backward
722,6682500.0,29.0,FC Barcelona,20223000.0,1.0,1.0,0.0,0.0,63.0,Belgium,77,77,Left,3,3.0,2.0,High/ Medium,Normal,CB,6'0,176lbs,63+3,63+3,63+3,60+3,60+3,60+3,60+3,60+3,61+3,61+3,61+3,61+3,65+3,65+3,65+3,61+3,69+3,72+3,72+3,72+3,69+3,70+3,76+3,76+3,76+3,70+3,Vermaelen,69,77.0,60.0,57.0,64.0,72.0,55.0,65.0,9.0,10.0,7.0,11.0,15.0,73.0,88.0,78.0,68.0,75.0,62.0,41.0,70.0,78.0,78.0,67.0,56.0,77.0,79.0,51.0,56.0,backward
723,5403600.0,30.0,FC Barcelona,8019000.000000001,20.0,10.530000000000001,1.0,0.0,1271.0,Belgium,77,77,Left,3,3.0,2.0,High/ Medium,Normal,CB,6'0,176lbs,63+3,63+3,63+3,60+3,60+3,60+3,60+3,60+3,61+3,61+3,61+3,61+3,65+3,65+3,65+3,61+3,69+3,72+3,72+3,72+3,69+3,70+3,76+3,76+3,76+3,70+3,Vermaelen,69,77.0,60.0,57.0,64.0,72.0,55.0,65.0,9.0,10.0,7.0,11.0,15.0,73.0,88.0,78.0,68.0,75.0,62.0,41.0,70.0,78.0,78.0,67.0,56.0,77.0,79.0,51.0,56.0,backward
724,3380400.0,31.0,AS Roma,5403600.0,12.0,3.94,0.0,0.0,609.0,Belgium,77,77,Left,3,3.0,2.0,High/ Medium,Normal,CB,6'0,176lbs,63+3,63+3,63+3,60+3,60+3,60+3,60+3,60+3,61+3,61+3,61+3,61+3,65+3,65+3,65+3,61+3,69+3,72+3,72+3,72+3,69+3,70+3,76+3,76+3,76+3,70+3,Vermaelen,69,77.0,60.0,57.0,64.0,72.0,55.0,65.0,9.0,10.0,7.0,11.0,15.0,73.0,88.0,78.0,68.0,75.0,62.0,41.0,70.0,78.0,78.0,67.0,56.0,77.0,79.0,51.0,56.0,backward
725,6172200.0,26.0,Tottenham Hotspur,8748000.0,30.0,9.0,0.0,6.0,752.0319999999999,England,73,73,Right,2,5.0,2.0,Medium/ Medium,Stocky,CDM,6'2,176lbs,68+2,68+2,68+2,64+2,67+2,67+2,67+2,64+2,68+2,68+2,68+2,64+2,71+2,71+2,71+2,64+2,64+2,71+2,71+2,71+2,64+2,64+2,71+2,71+2,71+2,64+2,Huddlestone,34,76.0,33.0,44.0,79.0,80.0,65.0,73.0,10.0,7.0,11.0,9.0,11.0,72.0,56.0,83.0,73.0,72.0,72.0,63.0,72.0,89.0,66.0,50.0,42.0,71.0,87.0,73.0,79.0,midfield
726,8089200.0,27.0,Hull City,6172200.0,40.0,2.69,3.0,7.0,393.145,England,73,73,Right,2,5.0,2.0,Medium/ Medium,Stocky,CDM,6'2,176lbs,68+2,68+2,68+2,64+2,67+2,67+2,67+2,64+2,68+2,68+2,68+2,64+2,71+2,71+2,71+2,64+2,64+2,71+2,71+2,71+2,64+2,64+2,71+2,71+2,71+2,64+2,Huddlestone,34,76.0,33.0,44.0,79.0,80.0,65.0,73.0,10.0,7.0,11.0,9.0,11.0,72.0,56.0,83.0,73.0,72.0,72.0,63.0,72.0,89.0,66.0,50.0,42.0,71.0,87.0,73.0,79.0,midfield
727,8019000.000000001,28.0,Hull City,8089200.0,35.0,5.9399999999999995,0.0,2.0,287.545,England,73,73,Right,2,5.0,2.0,Medium/ Medium,Stocky,CDM,6'2,176lbs,68+2,68+2,68+2,64+2,67+2,67+2,67+2,64+2,68+2,68+2,68+2,64+2,71+2,71+2,71+2,64+2,64+2,71+2,71+2,71+2,64+2,64+2,71+2,71+2,71+2,64+2,Huddlestone,34,76.0,33.0,44.0,79.0,80.0,65.0,73.0,10.0,7.0,11.0,9.0,11.0,72.0,56.0,83.0,73.0,72.0,72.0,63.0,72.0,89.0,66.0,50.0,42.0,71.0,87.0,73.0,79.0,midfield
728,6754499.999999999,29.0,Hull City,8019000.000000001,47.0,8.32,2.0,5.0,784.2860000000001,England,73,73,Right,2,5.0,2.0,Medium/ Medium,Stocky,CDM,6'2,176lbs,68+2,68+2,68+2,64+2,67+2,67+2,67+2,64+2,68+2,68+2,68+2,64+2,71+2,71+2,71+2,64+2,64+2,71+2,71+2,71+2,64+2,64+2,71+2,71+2,71+2,64+2,Huddlestone,34,76.0,33.0,44.0,79.0,80.0,65.0,73.0,10.0,7.0,11.0,9.0,11.0,72.0,56.0,83.0,73.0,72.0,72.0,63.0,72.0,89.0,66.0,50.0,42.0,71.0,87.0,73.0,79.0,midfield
729,5634000.0,30.0,Hull City,6754499.999999999,39.0,4.87,2.0,1.0,537.024,England,73,73,Right,2,5.0,2.0,Medium/ Medium,Stocky,CDM,6'2,176lbs,68+2,68+2,68+2,64+2,67+2,67+2,67+2,64+2,68+2,68+2,68+2,64+2,71+2,71+2,71+2,64+2,64+2,71+2,71+2,71+2,64+2,64+2,71+2,71+2,71+2,64+2,Huddlestone,34,76.0,33.0,44.0,79.0,80.0,65.0,73.0,10.0,7.0,11.0,9.0,11.0,72.0,56.0,83.0,73.0,72.0,72.0,63.0,72.0,89.0,66.0,50.0,42.0,71.0,87.0,73.0,79.0,midfield
730,43891200.0,23.0,Bayern Munich,33534000.000000004,37.0,10.74,9.0,8.0,934.924,Germany,90,90,Right,4,5.0,3.0,Medium/ Medium,Normal,LCM,6'0,168lbs,78+3,78+3,78+3,81+3,82+3,82+3,82+3,81+3,84+3,84+3,84+3,82+3,86+3,86+3,86+3,82+3,79+3,82+3,82+3,82+3,79+3,77+3,72+3,72+3,72+3,77+3,Kroos,65,60.0,71.0,71.0,89.0,85.0,79.0,84.0,10.0,11.0,13.0,7.0,10.0,81.0,32.0,93.0,90.0,67.0,73.0,79.0,89.0,87.0,69.0,66.0,77.0,82.0,74.0,88.0,82.0,LCM
731,60669000.0,24.0,Real Madrid,43891200.0,51.0,13.58,4.0,9.0,1869.0639999999999,Germany,90,90,Right,4,5.0,3.0,Medium/ Medium,Normal,LCM,6'0,168lbs,78+3,78+3,78+3,81+3,82+3,82+3,82+3,81+3,84+3,84+3,84+3,82+3,86+3,86+3,86+3,82+3,79+3,82+3,82+3,82+3,79+3,77+3,72+3,72+3,72+3,77+3,Kroos,65,60.0,71.0,71.0,89.0,85.0,79.0,84.0,10.0,11.0,13.0,7.0,10.0,81.0,32.0,93.0,90.0,67.0,73.0,79.0,89.0,87.0,69.0,66.0,77.0,82.0,74.0,88.0,82.0,LCM
732,66825000.00000001,25.0,Real Madrid,60669000.0,55.0,11.56,2.0,14.0,1539.0639999999999,Germany,90,90,Right,4,5.0,3.0,Medium/ Medium,Normal,LCM,6'0,168lbs,78+3,78+3,78+3,81+3,82+3,82+3,82+3,81+3,84+3,84+3,84+3,82+3,86+3,86+3,86+3,82+3,79+3,82+3,82+3,82+3,79+3,77+3,72+3,72+3,72+3,77+3,Kroos,65,60.0,71.0,71.0,89.0,85.0,79.0,84.0,10.0,11.0,13.0,7.0,10.0,81.0,32.0,93.0,90.0,67.0,73.0,79.0,89.0,87.0,69.0,66.0,77.0,82.0,74.0,88.0,82.0,LCM
733,81054000.0,26.0,Real Madrid,66825000.00000001,44.0,4.76,1.0,13.0,997.746,Germany,90,90,Right,4,5.0,3.0,Medium/ Medium,Normal,LCM,6'0,168lbs,78+3,78+3,78+3,81+3,82+3,82+3,82+3,81+3,84+3,84+3,84+3,82+3,86+3,86+3,86+3,82+3,79+3,82+3,82+3,82+3,79+3,77+3,72+3,72+3,72+3,77+3,Kroos,65,60.0,71.0,71.0,89.0,85.0,79.0,84.0,10.0,11.0,13.0,7.0,10.0,81.0,32.0,93.0,90.0,67.0,73.0,79.0,89.0,87.0,69.0,66.0,77.0,82.0,74.0,88.0,82.0,LCM
734,78876000.0,27.0,Real Madrid,67545000.0,48.0,9.19,4.0,16.0,645.528,Germany,90,90,Right,4,5.0,3.0,Medium/ Medium,Normal,LCM,6'0,168lbs,78+3,78+3,78+3,81+3,82+3,82+3,82+3,81+3,84+3,84+3,84+3,82+3,86+3,86+3,86+3,82+3,79+3,82+3,82+3,82+3,79+3,77+3,72+3,72+3,72+3,77+3,Kroos,65,60.0,71.0,71.0,89.0,85.0,79.0,84.0,10.0,11.0,13.0,7.0,10.0,81.0,32.0,93.0,90.0,67.0,73.0,79.0,89.0,87.0,69.0,66.0,77.0,82.0,74.0,88.0,82.0,LCM
735,17830800.0,22.0,Southampton FC,5475600.0,49.0,10.26,9.0,4.0,1354.7440000000001,Kenya,80,82,Right,2,3.0,2.0,Medium/ High,Normal,CDM,6'0,192lbs,69+2,69+2,69+2,67+2,68+2,68+2,68+2,67+2,68+2,68+2,68+2,68+2,72+2,72+2,72+2,68+2,74+2,79+2,79+2,79+2,74+2,75+2,80+2,80+2,80+2,75+2,Wanyama,60,90.0,71.0,66.0,76.0,76.0,74.0,57.0,6.0,14.0,10.0,13.0,16.0,84.0,81.0,70.0,60.0,79.0,65.0,63.0,82.0,79.0,78.0,68.0,86.0,86.0,93.0,67.0,60.0,midfield
736,18874800.0,23.0,Southampton FC,17830800.0,24.0,1.7,0.0,0.0,91.658,Kenya,80,82,Right,2,3.0,2.0,Medium/ High,Normal,CDM,6'0,192lbs,69+2,69+2,69+2,67+2,68+2,68+2,68+2,67+2,68+2,68+2,68+2,68+2,72+2,72+2,72+2,68+2,74+2,79+2,79+2,79+2,74+2,75+2,80+2,80+2,80+2,75+2,Wanyama,60,90.0,71.0,66.0,76.0,76.0,74.0,57.0,6.0,14.0,10.0,13.0,16.0,84.0,81.0,70.0,60.0,79.0,65.0,63.0,82.0,79.0,78.0,68.0,86.0,86.0,93.0,67.0,60.0,midfield
737,28170000.0,26.0,Tottenham Hotspur,20263500.0,47.0,6.120000000000001,5.0,1.0,882.015,Kenya,80,82,Right,2,3.0,2.0,Medium/ High,Normal,CDM,6'0,192lbs,69+2,69+2,69+2,67+2,68+2,68+2,68+2,67+2,68+2,68+2,68+2,68+2,72+2,72+2,72+2,68+2,74+2,79+2,79+2,79+2,74+2,75+2,80+2,80+2,80+2,75+2,Wanyama,60,90.0,71.0,66.0,76.0,76.0,74.0,57.0,6.0,14.0,10.0,13.0,16.0,84.0,81.0,70.0,60.0,79.0,65.0,63.0,82.0,79.0,78.0,68.0,86.0,86.0,93.0,67.0,60.0,midfield
738,4389120.0,23.0,Sevilla FC,2187000.0,44.0,3.42,15.0,6.0,423.349,Spain,81,81,Right,2,4.0,3.0,High/ High,Normal,LM,6'1,174lbs,77+2,77+2,77+2,79+2,79+2,79+2,79+2,79+2,79+2,79+2,79+2,80+2,74+2,74+2,74+2,80+2,61+2,60+2,60+2,60+2,61+2,57+2,52+2,52+2,52+2,57+2,Vitolo,81,61.0,75.0,63.0,85.0,70.0,86.0,62.0,11.0,16.0,8.0,14.0,16.0,25.0,70.0,82.0,73.0,25.0,74.0,80.0,80.0,77.0,23.0,79.0,81.0,21.0,81.0,78.0,75.0,midfield
739,33804000.0,27.0,UD Las,20263500.0,43.0,4.12,6.0,10.0,1059.333,Spain,81,81,Right,2,4.0,3.0,High/ High,Normal,LM,6'1,174lbs,77+2,77+2,77+2,79+2,79+2,79+2,79+2,79+2,79+2,79+2,79+2,80+2,74+2,74+2,74+2,80+2,61+2,60+2,60+2,60+2,61+2,57+2,52+2,52+2,52+2,57+2,Vitolo,81,61.0,75.0,63.0,85.0,70.0,86.0,62.0,11.0,16.0,8.0,14.0,16.0,25.0,70.0,82.0,73.0,25.0,74.0,80.0,80.0,77.0,23.0,79.0,81.0,21.0,81.0,78.0,75.0,midfield
740,548640.0,18.0,Lierse SK,72900.0,6.0,0.5,0.0,1.0,199.0,Brazil,63,63,Left,1,3.0,3.0,High/ Medium,Normal,LM,5'8,132lbs,60+2,60+2,60+2,62+2,61+2,61+2,61+2,62+2,60+2,60+2,60+2,61+2,57+2,57+2,57+2,61+2,60+2,57+2,57+2,57+2,60+2,60+2,58+2,58+2,58+2,60+2,Wanderson,74,62.0,73.0,67.0,62.0,58.0,64.0,52.0,12.0,10.0,7.0,10.0,8.0,56.0,76.0,53.0,58.0,55.0,55.0,55.0,57.0,62.0,57.0,74.0,69.0,59.0,69.0,54.0,53.0,midfield
741,943740.0,19.0,Lierse SK,274320.0,29.0,3.5,2.0,6.0,521.404,Brazil,63,63,Left,1,3.0,3.0,High/ Medium,Normal,LM,5'8,132lbs,60+2,60+2,60+2,62+2,61+2,61+2,61+2,62+2,60+2,60+2,60+2,61+2,57+2,57+2,57+2,61+2,60+2,57+2,57+2,57+2,60+2,60+2,58+2,58+2,58+2,60+2,Wanderson,74,62.0,73.0,67.0,62.0,58.0,64.0,52.0,12.0,10.0,7.0,10.0,8.0,56.0,76.0,53.0,58.0,55.0,55.0,55.0,57.0,62.0,57.0,74.0,69.0,59.0,69.0,54.0,53.0,midfield
742,801900.0,20.0,Lierse SK,674100.0,32.0,4.35,2.0,4.0,351.419,Brazil,63,63,Left,1,3.0,3.0,High/ Medium,Normal,LM,5'8,132lbs,60+2,60+2,60+2,62+2,61+2,61+2,61+2,62+2,60+2,60+2,60+2,61+2,57+2,57+2,57+2,61+2,60+2,57+2,57+2,57+2,60+2,60+2,58+2,58+2,58+2,60+2,Wanderson,74,62.0,73.0,67.0,62.0,58.0,64.0,52.0,12.0,10.0,7.0,10.0,8.0,56.0,76.0,53.0,58.0,55.0,55.0,55.0,57.0,62.0,57.0,74.0,69.0,59.0,69.0,54.0,53.0,midfield
743,4507200.0,22.0,FK Krasnodar,675450.0,28.0,6.53,5.0,11.0,492.052,Brazil,63,63,Left,1,3.0,3.0,High/ Medium,Normal,LM,5'8,132lbs,60+2,60+2,60+2,62+2,61+2,61+2,61+2,62+2,60+2,60+2,60+2,61+2,57+2,57+2,57+2,61+2,60+2,57+2,57+2,57+2,60+2,60+2,58+2,58+2,58+2,60+2,Wanderson,74,62.0,73.0,67.0,62.0,58.0,64.0,52.0,12.0,10.0,7.0,10.0,8.0,56.0,76.0,53.0,58.0,55.0,55.0,55.0,57.0,62.0,57.0,74.0,69.0,59.0,69.0,54.0,53.0,midfield
744,4050000.0,23.0,FK Krasnodar,3104960.0,31.0,3.94,3.0,3.0,448.23199999999997,Brazil,63,63,Left,1,3.0,3.0,High/ Medium,Normal,LM,5'8,132lbs,60+2,60+2,60+2,62+2,61+2,61+2,61+2,62+2,60+2,60+2,60+2,61+2,57+2,57+2,57+2,61+2,60+2,57+2,57+2,57+2,60+2,60+2,58+2,58+2,58+2,60+2,Wanderson,74,62.0,73.0,67.0,62.0,58.0,64.0,52.0,12.0,10.0,7.0,10.0,8.0,56.0,76.0,53.0,58.0,55.0,55.0,55.0,57.0,62.0,57.0,74.0,69.0,59.0,69.0,54.0,53.0,midfield
745,6858000.0,31.0,Málaga CF,4374000.0,47.0,5.23,0.0,0.0,19.0,Argentina,76,76,Right,2,3.0,1.0,Medium/ Medium,Normal,GK,6'1,179lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,Caballero,43,30.0,39.0,55.0,30.0,56.0,12.0,11.0,79.0,76.0,72.0,78.0,81.0,19.0,70.0,48.0,14.0,15.0,16.0,7.0,76.0,23.0,12.0,46.0,37.0,11.0,69.0,47.0,13.0,keeper
746,6741000.0,32.0,Manchester City,6858000.0,39.0,2.1799999999999997,0.0,0.0,12.0,Argentina,76,76,Right,2,3.0,1.0,Medium/ Medium,Normal,GK,6'1,179lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,Caballero,43,30.0,39.0,55.0,30.0,56.0,12.0,11.0,79.0,76.0,72.0,78.0,81.0,19.0,70.0,48.0,14.0,15.0,16.0,7.0,76.0,23.0,12.0,46.0,37.0,11.0,69.0,47.0,13.0,keeper
747,6014250.0,33.0,Manchester City,6741000.0,7.0,6.0,0.0,0.0,1.0,Argentina,76,76,Right,2,3.0,1.0,Medium/ Medium,Normal,GK,6'1,179lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,Caballero,43,30.0,39.0,55.0,30.0,56.0,12.0,11.0,79.0,76.0,72.0,78.0,81.0,19.0,70.0,48.0,14.0,15.0,16.0,7.0,76.0,23.0,12.0,46.0,37.0,11.0,69.0,47.0,13.0,keeper
748,2701800.0,34.0,Manchester City,6014250.0,14.0,6.0,0.0,0.0,5.0,Argentina,76,76,Right,2,3.0,1.0,Medium/ Medium,Normal,GK,6'1,179lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,Caballero,43,30.0,39.0,55.0,30.0,56.0,12.0,11.0,79.0,76.0,72.0,78.0,81.0,19.0,70.0,48.0,14.0,15.0,16.0,7.0,76.0,23.0,12.0,46.0,37.0,11.0,69.0,47.0,13.0,keeper
749,1690200.0,35.0,Manchester City,2701800.0,27.0,11.14,0.0,0.0,10.0,Argentina,76,76,Right,2,3.0,1.0,Medium/ Medium,Normal,GK,6'1,179lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,Caballero,43,30.0,39.0,55.0,30.0,56.0,12.0,11.0,79.0,76.0,72.0,78.0,81.0,19.0,70.0,48.0,14.0,15.0,16.0,7.0,76.0,23.0,12.0,46.0,37.0,11.0,69.0,47.0,13.0,keeper
750,5486400.0,23.0,Granada CF,4374000.0,28.0,1.11,0.0,2.0,74.843,Algeria,85,85,Right,3,3.0,4.0,High/ Medium,Normal,LM,5'9,146lbs,75+3,75+3,75+3,83+3,81+3,81+3,81+3,83+3,82+3,82+3,82+3,82+3,76+3,76+3,76+3,82+3,64+3,60+3,60+3,60+3,64+3,59+3,48+3,48+3,48+3,59+3,Brahimi,86,46.0,93.0,87.0,85.0,87.0,93.0,78.0,13.0,16.0,12.0,7.0,7.0,38.0,72.0,69.0,75.0,24.0,75.0,81.0,84.0,69.0,25.0,75.0,83.0,36.0,49.0,79.0,73.0,midfield
751,10111500.0,24.0,FC Porto,5486400.0,36.0,4.11,3.0,3.0,73.787,Algeria,85,85,Right,3,3.0,4.0,High/ Medium,Normal,LM,5'9,146lbs,75+3,75+3,75+3,83+3,81+3,81+3,81+3,83+3,82+3,82+3,82+3,82+3,76+3,76+3,76+3,82+3,64+3,60+3,60+3,60+3,64+3,59+3,48+3,48+3,48+3,59+3,Brahimi,86,46.0,93.0,87.0,85.0,87.0,93.0,78.0,13.0,16.0,12.0,7.0,7.0,38.0,72.0,69.0,75.0,24.0,75.0,81.0,84.0,69.0,25.0,75.0,83.0,36.0,49.0,79.0,73.0,midfield
752,29403000.000000004,25.0,FC Porto,10111500.0,42.0,9.11,13.0,10.0,887.949,Algeria,85,85,Right,3,3.0,4.0,High/ Medium,Normal,LM,5'9,146lbs,75+3,75+3,75+3,83+3,81+3,81+3,81+3,83+3,82+3,82+3,82+3,82+3,76+3,76+3,76+3,82+3,64+3,60+3,60+3,60+3,64+3,59+3,48+3,48+3,48+3,59+3,Brahimi,86,46.0,93.0,87.0,85.0,87.0,93.0,78.0,13.0,16.0,12.0,7.0,7.0,38.0,72.0,69.0,75.0,24.0,75.0,81.0,84.0,69.0,25.0,75.0,83.0,36.0,49.0,79.0,73.0,midfield
753,27017999.999999996,26.0,FC Porto,24725250.0,44.0,5.77,9.0,10.0,762.485,Algeria,85,85,Right,3,3.0,4.0,High/ Medium,Normal,LM,5'9,146lbs,75+3,75+3,75+3,83+3,81+3,81+3,81+3,83+3,82+3,82+3,82+3,82+3,76+3,76+3,76+3,82+3,64+3,60+3,60+3,60+3,64+3,59+3,48+3,48+3,48+3,59+3,Brahimi,86,46.0,93.0,87.0,85.0,87.0,93.0,78.0,13.0,16.0,12.0,7.0,7.0,38.0,72.0,69.0,75.0,24.0,75.0,81.0,84.0,69.0,25.0,75.0,83.0,36.0,49.0,79.0,73.0,midfield
754,22536000.0,27.0,FC Porto,27017999.999999996,31.0,7.39,7.0,4.0,602.326,Algeria,85,85,Right,3,3.0,4.0,High/ Medium,Normal,LM,5'9,146lbs,75+3,75+3,75+3,83+3,81+3,81+3,81+3,83+3,82+3,82+3,82+3,82+3,76+3,76+3,76+3,82+3,64+3,60+3,60+3,60+3,64+3,59+3,48+3,48+3,48+3,59+3,Brahimi,86,46.0,93.0,87.0,85.0,87.0,93.0,78.0,13.0,16.0,12.0,7.0,7.0,38.0,72.0,69.0,75.0,24.0,75.0,81.0,84.0,69.0,25.0,75.0,83.0,36.0,49.0,79.0,73.0,midfield
755,2743200.0,24.0,Crystal Palace,364500.0,48.0,4.15,3.0,8.0,243.236,DR Congo,75,75,Right,2,4.0,5.0,High/ High,Lean,LM,6'2,185lbs,70+2,70+2,70+2,74+2,73+2,73+2,73+2,74+2,73+2,73+2,73+2,74+2,67+2,67+2,67+2,74+2,57+2,55+2,55+2,55+2,57+2,52+2,47+2,47+2,47+2,52+2,Bolasie,87,76.0,81.0,76.0,82.0,69.0,85.0,49.0,8.0,9.0,12.0,14.0,6.0,31.0,64.0,67.0,71.0,27.0,65.0,69.0,73.0,81.0,17.0,88.0,72.0,34.0,81.0,65.0,51.0,midfield
756,5392800.0,25.0,Crystal Palace,2743200.0,30.0,4.24,0.0,5.0,92.038,DR Congo,75,75,Right,2,4.0,5.0,High/ High,Lean,LM,6'2,185lbs,70+2,70+2,70+2,74+2,73+2,73+2,73+2,74+2,73+2,73+2,73+2,74+2,67+2,67+2,67+2,74+2,57+2,55+2,55+2,55+2,57+2,52+2,47+2,47+2,47+2,52+2,Bolasie,87,76.0,81.0,76.0,82.0,69.0,85.0,49.0,8.0,9.0,12.0,14.0,6.0,31.0,64.0,67.0,71.0,27.0,65.0,69.0,73.0,81.0,17.0,88.0,72.0,34.0,81.0,65.0,51.0,midfield
757,1371600.0,26.0,Parma FC,1312200.0,24.0,4.24,1.0,0.0,331.477,Tunisia,73,73,Right,1,3.0,2.0,Medium/ High,Lean,CB,6'1,190lbs,52+2,52+2,52+2,50+2,50+2,50+2,50+2,50+2,50+2,50+2,50+2,52+2,56+2,56+2,56+2,52+2,63+2,66+2,66+2,66+2,63+2,64+2,71+2,71+2,71+2,64+2,Benalouane,60,87.0,60.0,59.0,59.0,63.0,47.0,52.0,14.0,13.0,9.0,14.0,15.0,76.0,79.0,61.0,39.0,73.0,38.0,46.0,65.0,68.0,70.0,62.0,67.0,76.0,81.0,40.0,51.0,backward
758,1348200.0,27.0,Atalanta BC,1371600.0,23.0,6.43,0.0,1.0,371.456,Tunisia,73,73,Right,1,3.0,2.0,Medium/ High,Lean,CB,6'1,190lbs,52+2,52+2,52+2,50+2,50+2,50+2,50+2,50+2,50+2,50+2,50+2,52+2,56+2,56+2,56+2,52+2,63+2,66+2,66+2,66+2,63+2,64+2,71+2,71+2,71+2,64+2,Benalouane,60,87.0,60.0,59.0,59.0,63.0,47.0,52.0,14.0,13.0,9.0,14.0,15.0,76.0,79.0,61.0,39.0,73.0,38.0,46.0,65.0,68.0,70.0,62.0,67.0,76.0,81.0,40.0,51.0,backward
759,4677750.0,28.0,Leicester City,1348200.0,29.0,4.04,1.0,0.0,182.189,Tunisia,73,73,Right,1,3.0,2.0,Medium/ High,Lean,CB,6'1,190lbs,52+2,52+2,52+2,50+2,50+2,50+2,50+2,50+2,50+2,50+2,50+2,52+2,56+2,56+2,56+2,52+2,63+2,66+2,66+2,66+2,63+2,64+2,71+2,71+2,71+2,64+2,Benalouane,60,87.0,60.0,59.0,59.0,63.0,47.0,52.0,14.0,13.0,9.0,14.0,15.0,76.0,79.0,61.0,39.0,73.0,38.0,46.0,65.0,68.0,70.0,62.0,67.0,76.0,81.0,40.0,51.0,backward
760,2701800.0,29.0,Leicester City,1737450.0,11.0,7.0,0.0,0.0,754.0,Tunisia,73,73,Right,1,3.0,2.0,Medium/ High,Lean,CB,6'1,190lbs,52+2,52+2,52+2,50+2,50+2,50+2,50+2,50+2,50+2,50+2,50+2,52+2,56+2,56+2,56+2,52+2,63+2,66+2,66+2,66+2,63+2,64+2,71+2,71+2,71+2,64+2,Benalouane,60,87.0,60.0,59.0,59.0,63.0,47.0,52.0,14.0,13.0,9.0,14.0,15.0,76.0,79.0,61.0,39.0,73.0,38.0,46.0,65.0,68.0,70.0,62.0,67.0,76.0,81.0,40.0,51.0,backward
761,1126800.0,30.0,Leicester City,2701800.0,25.0,7.12,1.0,0.0,2061.0,Tunisia,73,73,Right,1,3.0,2.0,Medium/ High,Lean,CB,6'1,190lbs,52+2,52+2,52+2,50+2,50+2,50+2,50+2,50+2,50+2,50+2,50+2,52+2,56+2,56+2,56+2,52+2,63+2,66+2,66+2,66+2,63+2,64+2,71+2,71+2,71+2,64+2,Benalouane,60,87.0,60.0,59.0,59.0,63.0,47.0,52.0,14.0,13.0,9.0,14.0,15.0,76.0,79.0,61.0,39.0,73.0,38.0,46.0,65.0,68.0,70.0,62.0,67.0,76.0,81.0,40.0,51.0,backward
762,11459700.0,19.0,RSC Anderlecht,4114800.0,45.0,7.94,19.0,7.0,1601.8519999999999,Serbia,77,82,Right,1,4.0,3.0,Medium/ Medium,Normal,ST,6'2,181lbs,76+2,76+2,76+2,67+2,72+2,72+2,72+2,67+2,69+2,69+2,69+2,64+2,61+2,61+2,61+2,64+2,44+2,48+2,48+2,48+2,44+2,42+2,48+2,48+2,48+2,42+2,Mitrović,52,89.0,61.0,48.0,71.0,73.0,68.0,52.0,15.0,12.0,6.0,7.0,13.0,14.0,81.0,43.0,67.0,14.0,64.0,77.0,73.0,81.0,13.0,64.0,65.0,24.0,85.0,65.0,,forward
